"doc_id","text"
"s347.nmf","excelência Jaqueline bom dia com quem eu falo Marcos em que posso te ajudar em texto Claro segunda-feira eu entendo SIM para o telefone 33526-3916 é de ficar para você tem que dar para mim fazer Tá bom qualquer coisa pode me chamar Marcos a maçã irri"
"s348.nmf","especializado Vanessa bom dia com quem eu falo com quem eu falo contigo com você telefone São débitos no CPF né 750 Qual que é o nome completo eu ver aqui se eu consigo localizar tá não por não ter ligado para guardar realmente tem um valor aqui CD"
"s349.nmf","Bom dia meu nome é Lohane com gentileza Adriana Oi eu posso ajudar a minha fatura desse mês de julho eu fiz uma correção pode olhar aí Alô oi ouvindo você me chamou obrigada obrigado por aguardar Desculpa a demora Me confirma o nome completo titular"
"s34.nmf","entendimento especializados telefone Boa noite com quem eu falo Natália a mudança de endereço para mudar a linha de telefone só que como eu tô mudando Agora não vai ter como eu queria cancelar e depois eu ligo de novo Verifique o nome do titular e 30"
"s350.nmf","eu falei que ele tava bom dia com quem eu falo realizar uma chamada falha na ligação você sabe mais ou meno tu tá porque eu tô olhando aqui status da linha O plano tá ativo não tem nenhum tipo de bloqueio nem nada tá vou ver se a gente consegue res"
"s351.nmf","Alice Bom dia minha falta gentileza o telefone da secretaria de menta 913 48112-141 sobre o cancelamento dessa linha porque eu não entendo deixa eu ver aqui para você tá Jaqueline Monteiro de Sousa para pegar aqui cabeça CPF 57 meia noite por favor Tá"
"s352.nmf","atendimento especializado no dia boa tarde com quem eu falo você tá falando com Aline tudo bem com a senhora foi o seguinte eu tô precisando saber se vocês tem algum plano que eu possa diminuir Você pode me confirmar o CPF o número de telefone de ate"
"s353.nmf","atendimento Oi bom dia meu nome é Pablo Quinho fala algumas faturas atrasadas alto mesmo mês que tava Como que é o nome completo do titular e sofrer não sei o nome do titular 5064 ok Eu trabalho com entrega não posso ficar sem internet obrigado por ag"
"s354.nmf","atendimento Oi Taiane bom dia com quem eu falo com quem eu falo Cristina em que posso te ajudar sim mais barato o telefone é o (21) 2694-5469 o seu contrato a ligação cai o retorno a ligação tá Cristina obrigado por aguardar desculpa pela demora Eu v"
"s355.nmf","atendimento personalizado Oi bom dia meu nome é Eduardo qualquer um fala na minha casa até o meio dia que não estiver aqui o número para Qual você deseja tendimento é o 2137-9439 18 pode confirmar nome do titular por favor porque você mentiu momenti"
"s356.nmf","atendimento Oi bom dia com quem eu falo Mauri meu nome é Viviane Você já ligou aqui na empresa em que posso te ajudar  eu quero saber sobre o pacote da internet 2 megas Qual o valor o que é mais barato mesmo é Ômega que fica 2990 megas só que eu ped"
"s357.nmf","especialista na Cláudia Bom dia com quem eu falo mas eu tô sem internet o que tá acontecendo informar os três primeiros números do CPF 35940-311 3636-3054 agora é só um momento enquanto verifico só mais um momento medo bobo só mais um momento mome"
"s358.nmf","um atendimento especializado Oi bom dia minha nova jornada que o que eu falo para 3698-2847 eu tinha um plano antes que eu pagava menos entendeu aí eu achei que tava me lançamento não tava tava caro ainda aí eu liguei para aí fiz um outro plano aí de"
"s359.nmf",""
"s35.nmf","nem cefalizado Oi meu nome é Gustavo com quem eu falo com você você fala com a Viviane boa noite vendo como posso ajudar eu tenho como colocar para não fazer ligações para móvel no celular consigo sim aí por exemplo você para você não tá ligand"
"s360.nmf","senta Oi bom dia São Nicolas com quem eu falo olha comigo nego mas aí a gente teria que tá vendo Qual é a internet que você quer ver se tem viabilidade está na internet o número é 1362-8995 Tchau nem tava acreditando que mês estamos aproveitando a"
"s361.nmf","atendimento especializado Bom dia meu nome é Rafaela com quem eu falo Wilton Wilton nunca vou achar um telefone fixo mais barato no mesmo momento tá bom eu tenho que verificar porque cancelamento eu vou ter que transferir para o pessoal especializado Poi"
"s362.nmf","especialista Larissa bom dia com quem eu falo alô oi alô bom dia meu nome é Ana Paula Bom dia Natal em que posso te ajudar é porque eu fiz semana passada eu fiz um pedido de Oi Velox mais fixo semana passada em salário fixo na casa rapaz de 17 dias pa"
"s363.nmf","especialista que é esse Bom dia com quem falo que você entrou em contato anteriormente na operadora sendo assim a partir de agora estarei responsável pela sua solicitação até que ela seja resolvido em que eu posso te ajudar  minha conta de telefone p"
"s364.nmf","especialista Aurélio bom dia com quem falo sobre uma instalação do Velox aqui para Rua da Colina número 82 no bairro granjas Betânia já foi feito até o nome dos mentirosos 7 pedidos já passa a instalação e sete agendamento e ficado de um caso ont"
"s365.nmf","sentimentos e sinalizado Oi André Boa tarde com quem eu falo aqui é da conta de telefone e meu telefone ficou mudo mais de 20 dias Alô sinto ouvindo o telefone ficou mudo mais de 20 dias entendeu Aí o técnico veio aqui consertou reclamar agora a conta"
"s366.nmf","especializado Nayara bom dia com quem eu falo bom dia é porque eu fiz o pagamento da fatura em uma no valor de 6650 e a outra 68 e 2087 e 12 e 306 só mais um momento só mais um momento só mais um momento  só mais um momento só mais um momento  só ma"
"s367.nmf","especialista Vanessa bom dia com quem eu falo Vanessa Oi Vanessa tudo bom cancelar minha linha Jaime que eu falo não é 2633-4876 o nome Fábio só somente por cancelamento Fábio Olha o motivo de você é um vaso está primeiro a internet foi Eu contrate"
"s368.nmf","tem de mais especializados melhor bom dia com quem eu falo alô alô alô oi oi tá me ouvindo Qual é seu nome Katiele posso ajudá-la a Luan Oi a ligação tá cortando ou não tô te ouvindo aí agora agora tá melhor agora eu estou te ouvindo pode fala"
"s369.nmf","Jales bom dia com quem eu falo eu tava eu tô ligando por um motivo que me ligaram há dois meses atrás dizendo que a minha conta de ter tinha ganhado uma promoção minha conta seria r$ 89 sendo que nunca vi esse valor de 89 e todo mês a minha conta tá"
"s36.nmf","tu sabe que tu tá aí de boa noite com quem eu falo por gentileza aí senão fizer atendimento a esses 2789269 que posso ajudar a entender que estou afim de ficar só que me aconteceu eu tenho a minha conta e perverso constatei que a Jaqueline falou que e"
"s370.nmf","Senador Gabriel bom dia com quem eu falo bom dia eu perdi a data de pagamento da sua última fatura que eu fiz um acordo e depois quando eu liguei Ela falou que eu tinha que esperar até segunda à noite O que é o número que você deseja atendimento ao 2"
"s371.nmf","atendimento especializado que ele bom dia com quem eu falo e Fernando Eu tô querendo notícias sobre o telefone fixo código de área 24 e 22226861 eu liguei ontem tem até o protocolo aqui e foi informado que o telefone tá fora do ar não funciona a int"
"s372.nmf","atendimento especializado Oi bom dia meu nome é Eduardo com quem eu falo bom dia Eduardo você comprou não lembro no que eu posso ajudar no que ele é válido por um ano certo e o certo Justamente se eu cancelar antes de um ano já que eu sei quando term"
"s373.nmf","se você levasse bom dia com quem eu falo com a pessoa corta minha ligação de uma mensagem em forma momentaneamente você não poderá fazer chamada Aguarde um momento por favor aí as vezes eu tenho que fazer uma ligação pelo telefone ele parado lá e"
"s374.nmf","Oi bom dia seu Nicolas com quem eu falo tá me ouvindo agora qualquer tá custando r$ 79 na conta do celular nada significativo assinatura que eu tô vendo aqui ele tá aqui perto de mim Em algum momento o nome do titular da linha dos 3 primeiros dígitos "
"s375.nmf","especialista Vanessa bom dia com quem eu falo assim titular da linha l-elf Proença de Almeida da Maria filha tô desde 10:30 tentando ligar para ir para poder fazer uma pequena reclamação que eu não sei qual é o setor que eu não consegui ainda é por"
"s376.nmf","especialista Patrícia bom dia com quem eu falo bom dia Patrícia Cristiane que posso ajudar eu tenho uma conta aberta com vocês aí que eu tinha uma conta da Oi fiz um negócio para passar para TIM Infinity tô devendo o valor para você que eu queria al"
"s377.nmf","atendimento Oi Laura Boa tarde com quem eu falo Boa tarde Lara Priscila e que possa ajudar Clara porém eu já tô ligando desde cedo e não voltou e eu liguei agora pouco e contou para você ir só o horário das 10 horas eu queria ver SMS de outro jeito "
"s378.nmf","atendimento Oi bom dia com quem eu falo com o Lucas Bom dia Lucas meu nome é Viviane Verifiquei que você já entrou em contato aqui em que posso te ajudar ela só quer paz eu quero em dia 24 do sete de 2017 29 do sete quero saber o valor total verificar "
"s379.nmf","Sila especializado Vanessa bom dia com quem eu falo que fizesse sentido 3367 37787 completo parte deixa eu verificar se tem algum plano melhor que o seu hoje tá porque você tá pagando mais ou menos 800 eu não sei se eu tenho o melhor do que isso só po"
"s37.nmf","atendimento especializado para crescer Boa noite com quem falo com quem Marcondes Aoki Marcondes só informar que se a ligação cair eu te dou um retorno tá bom tá em que posso te ajudar isso E 29989 Oitavo gentileza qual que é o número da linha Que d"
"s380.nmf","Ligar especializado Maria Cristina bom dia com quem eu falo porque que você ligou eu queria ver se você entrar você pode ajudar entendi esse negócio de sua mente controlada sistema cada ligação cair tá retornando tá bom "
"s381.nmf","especialista Jemima bom dia com quem eu falo bom dia e eu falo com quem Seu filho para falar sobre o que eu quero eu quero entrar no vídeo no meu celular agora deixa eu ver se confirma o nome do titular completo da linha e os três primeiros números do C"
"s382.nmf","tem de mais especializados meu bom dia com quem eu falo tudo bem Posso ajudá-lo debitado em sua conta corrente niceia na fatura emitida em sua conta corrente de cimento na corrente no vencimento código de barra não vou olhar para você ficar no débito "
"s383.nmf","gostaria de ver uma bom dia com quem eu falo onde é a terceira Escola Mário Júnior quero comprar no valor de visita técnica acho que eu cancelei a net talvez nessa fatura de julho agora é cobrado só que a casa do sistema só que não veio já tá qua"
"s384.nmf","atendimento Oi bom dia meu nome é Pablo que eu falo bom dia fala com Rafael Ok passagem novo plano depois que eu pagar os r$ 90 24 horas após este telefone 1430 a 35967309 isso só me confirma o nome do titular completo e só 3 meses não sei o que é Ra"
"s385.nmf","especializado Bom dia meu nome é Rafaela com quem eu falo não pode deixar que eu vou verificar com a senhora mas qual é o número 1313542 é desculpa é 3113-9397 né só uma coisa mexendo na ligação cair eu te ligo de novo tá obrigado por aguardar C"
"s386.nmf","Ligar para Jaqueline bom dia com quem eu falo que possa ajudar aí seu telefone é o 32344-0435 não está pronto verifique para você hoje aí só um momento Tá em quanto tempo ele fica para você aqui Qual foi o valor para você da sua fatura chegou hoj"
"s387.nmf","especializado Bom dia que eu quero internet bem cedo e com você só hoje ela frequenta começa hoje 21360-6732 né OK Google é mais ou menos casamento tá mais ou menos já tá perto do seu modem liga aí rapidinho só para mim fazer um teste aqui pode l"
"s388.nmf","atendimento Oi Jaqueline bom dia com quem eu falo Rafael Oi Rafael que eu posso lhe ajudar nome completo titular da linha por gentileza 893 só um momento por gentileza tá em casa você quer saber os benefícios do plano né Rafael tinha começado uma det"
"s389.nmf","especialista Oi Cristiano bom dia com quem falo Gilberto que falar com a Oi é o seguinte o meu o meu plano Oi 50 só que estão me cobrando as coisas que eu não tô falando que não foram ditas No dia quando eu fiz o contrato há um ano atrás eu estou q"
